x,y
968.1721721721722,1.5884851703755653e-13
971.3963963963963,1.5938646341020639e-13
974.6206206206206,1.5992440978285627e-13
977.8448448448448,1.6046235615550613e-13
981.0690690690691,1.61000302528156e-13
984.2932932932932,1.6153824890080587e-13
987.5175175175175,1.6207619527345575e-13
990.7417417417417,1.6261414164610564e-13
993.9659659659659,1.631520880187555e-13
997.1901901901902,1.6369003439140536e-13
1000.4144144144144,1.6422798076405524e-13
1003.6386386386386,1.647659271367051e-13
1006.8628628628628,1.6530387350935498e-13
1010.0870870870871,1.6584181988200487e-13
1013.3113113113113,1.6637976625465472e-13
1016.5355355355355,1.6691771262730458e-13
1019.7597597597597,1.6745565899995447e-13
1022.983983983984,1.6799360537260435e-13
1026.2082082082081,1.685315517452542e-13
1029.4324324324325,1.690694981179041e-13
1032.6566566566567,1.6960744449055395e-13
1035.8808808808808,1.701453908632038e-13
1039.105105105105,1.7068333723585367e-13
1042.3293293293293,1.7122128360850358e-13
1045.5535535535537,1.7175922998115346e-13
1048.7777777777778,1.7229717635380332e-13
1052.002002002002,1.7283512272645318e-13
1055.2262262262261,1.7337306909910304e-13
1058.4504504504503,1.739110154717529e-13
1061.6746746746746,1.744489618444028e-13
1064.898898898899,1.749869082170527e-13
1068.1231231231232,1.7552485458970255e-13
1071.3473473473473,1.760628009623524e-13
1074.5715715715714,1.7660074733500226e-13
1077.7957957957958,1.7713869370765217e-13
1081.02002002002,1.7767664008030203e-13
1084.2442442442443,1.7821458645295192e-13
1087.4684684684685,1.7875253282560177e-13
1090.6926926926926,1.7929047919825163e-13
1093.9169169169168,1.798284255709015e-13
1097.1411411411411,1.803663719435514e-13
1100.3653653653653,1.8090431831620126e-13
1103.5895895895897,1.8144226468885114e-13
1106.8138138138138,1.81980211061501e-13
1110.038038038038,1.8251815743415086e-13
1113.262262262262,1.8305610380680072e-13
1116.4864864864865,1.8359405017945063e-13
1119.7107107107108,1.841319965521005e-13
1122.934934934935,1.8466994292475037e-13
1126.1591591591591,1.8520788929740023e-13
1129.3833833833833,1.8574583567005009e-13
1132.6076076076074,1.8628378204269995e-13
1135.8318318318318,1.8682172841534985e-13
1139.0560560560561,1.8735967478799974e-13
1142.2802802802803,1.878976211606496e-13
1145.5045045045044,1.8843556753329946e-13
1148.7287287287286,1.8897351390594931e-13
1151.952952952953,1.8951146027859922e-13
1155.177177177177,1.9004940665124908e-13
1158.4014014014015,1.9058735302389897e-13
1161.6256256256256,1.9112529939654882e-13
1164.8498498498498,1.9166324576919868e-13
1168.074074074074,1.9220119214184854e-13
1171.2982982982983,1.9273913851449845e-13
1174.5225225225224,1.932770848871483e-13
1177.7467467467468,1.938150312597982e-13
1180.970970970971,1.9435297763244805e-13
1184.195195195195,1.948909240050979e-13
1187.4194194194192,1.9542887037774777e-13
1190.6436436436436,1.9596681675039768e-13
1193.867867867868,1.9650476312304756e-13
1197.0920920920921,1.9704270949569742e-13
1200.3163163163163,1.9758065586834728e-13
1203.5405405405404,1.9811860224099714e-13
1206.7647647647645,1.98656548613647e-13
1209.988988988989,1.991944949862969e-13
1213.2132132132133,1.997324413589468e-13
1216.4374374374374,2.0027038773159665e-13
1219.6616616616616,2.008083341042465e-13
1222.8858858858857,2.0134628047689636e-13
1226.11011011011,2.0188422684954627e-13
1229.3343343343342,2.024221732221961e-13
1232.5585585585586,2.0296011959484602e-13
1235.7827827827828,2.0349806596749587e-13
1239.007007007007,2.0403601234014573e-13
1242.231231231231,2.045739587127956e-13
1245.4554554554554,2.0511190508544548e-13
1248.6796796796798,2.0564985145809538e-13
1251.903903903904,2.0618779783074524e-13
1255.128128128128,2.067257442033951e-13
1258.3523523523522,2.0726369057604496e-13
1261.5765765765764,2.0780163694869482e-13
1264.8008008008007,2.083395833213447e-13
1268.0250250250251,2.088775296939946e-13
1271.2492492492493,2.0941547606664447e-13
1274.4734734734734,2.0995342243929433e-13
1277.6976976976975,2.104913688119442e-13
1280.921921921922,2.1102931518459407e-13
1284.146146146146,2.1156726155724393e-13
1287.3703703703704,2.1210520792989384e-13
1290.5945945945946,2.126431543025437e-13
1293.8188188188187,2.1318110067519356e-13
1297.0430430430429,2.1371904704784342e-13
1300.2672672672672,2.142569934204933e-13
1303.4914914914914,2.1479493979314316e-13
1306.7157157157158,2.1533288616579307e-13
1309.93993993994,2.1587083253844293e-13
1313.164164164164,2.1640877891109278e-13
1316.3883883883882,2.1694672528374264e-13
1319.6126126126126,2.1748467165639253e-13
1322.836836836837,2.1802261802904244e-13
1326.061061061061,2.185605644016923e-13
1329.2852852852852,2.1909851077434215e-13
1332.5095095095094,2.19636457146992e-13
1335.7337337337335,2.2017440351964187e-13
1338.957957957958,2.2071234989229175e-13
1342.1821821821823,2.2125029626494166e-13
1345.4064064064064,2.2178824263759152e-13
1348.6306306306305,2.2232618901024138e-13
1351.8548548548547,2.2286413538289124e-13
1355.079079079079,2.2340208175554112e-13
1358.3033033033032,2.2394002812819098e-13
1361.5275275275276,2.244779745008409e-13
1364.7517517517517,2.2501592087349075e-13
1367.9759759759759,2.2555386724614058e-13
1371.2002002002002,2.2609181361879052e-13
1374.4244244244244,2.2662975999144035e-13
1377.6486486486485,2.2716770636409023e-13
1380.872872872873,2.277056527367401e-13
1384.097097097097,2.282435991093899e-13
1387.3213213213212,2.287815454820398e-13
1390.5455455455456,2.293194918546897e-13
1393.7697697697697,2.298574382273396e-13
1396.9939939939939,2.303953845999894e-13
1400.2182182182182,2.309333309726393e-13
1403.4424424424424,2.314712773452892e-13
1406.6666666666665,2.32009223717939e-13
1409.890890890891,2.3254717009058895e-13
1413.115115115115,2.330851164632388e-13
1416.3393393393392,2.3362306283588866e-13
1419.5635635635635,2.3416100920853855e-13
1422.7877877877877,2.346989555811884e-13
1426.012012012012,2.352369019538383e-13
1429.2362362362362,2.3577484832648815e-13
1432.4604604604604,2.3631279469913803e-13
1435.6846846846847,2.368507410717879e-13
1438.9089089089089,2.3738868744443775e-13
1442.133133133133,2.3792663381708763e-13
1445.3573573573574,2.384645801897375e-13
1448.5815815815815,2.390025265623874e-13
1451.8058058058057,2.3954047293503723e-13
1455.03003003003,2.400784193076871e-13
1458.2542542542542,2.40616365680337e-13
1461.4784784784783,2.4115431205298683e-13
1464.7027027027027,2.4169225842563677e-13
1467.9269269269269,2.422302047982866e-13
1471.151151151151,2.427681511709365e-13
1474.3753753753754,2.4330609754358637e-13
1477.5995995995995,2.438440439162362e-13
1480.8238238238237,2.443819902888861e-13
1484.048048048048,2.4491993666153597e-13
1487.2722722722722,2.4545788303418585e-13
1490.4964964964965,2.4599582940683574e-13
1493.7207207207207,2.4653377577948557e-13
1496.9449449449448,2.4707172215213545e-13
1500.1691691691692,2.4760966852478534e-13
1503.3933933933934,2.481476148974352e-13
1506.6176176176175,2.4868556127008506e-13
1509.8418418418419,2.4922350764273494e-13
1513.066066066066,2.497614540153848e-13
1516.2902902902902,2.5029940038803466e-13
1519.5145145145145,2.5083734676068454e-13
1522.7387387387387,2.513752931333344e-13
1525.9629629629628,2.5191323950598426e-13
1529.1871871871872,2.524511858786342e-13
1532.4114114114113,2.5298913225128403e-13
1535.6356356356355,2.535270786239339e-13
1538.8598598598599,2.540650249965838e-13
1542.084084084084,2.5460297136923363e-13
1545.3083083083081,2.551409177418835e-13
1548.5325325325325,2.556788641145334e-13
1551.7567567567567,2.562168104871833e-13
1554.980980980981,2.5675475685983316e-13
1558.2052052052052,2.57292703232483e-13
1561.4294294294293,2.578306496051329e-13
1564.6536536536537,2.5836859597778276e-13
1567.8778778778778,2.5890654235043265e-13
1571.102102102102,2.594444887230825e-13
1574.3263263263264,2.5998243509573236e-13
1577.5505505505505,2.6052038146838225e-13
1580.7747747747746,2.610583278410321e-13
1583.998998998999,2.61596274213682e-13
1587.2232232232232,2.6213422058633185e-13
1590.4474474474473,2.6267216695898173e-13
1593.6716716716717,2.632101133316316e-13
1596.8958958958958,2.6374805970428145e-13
1600.12012012012,2.6428600607693133e-13
1603.3443443443443,2.648239524495812e-13
1606.5685685685685,2.653618988222311e-13
1609.7927927927926,2.6589984519488093e-13
1613.017017017017,2.664377915675308e-13
1616.2412412412411,2.669757379401807e-13
1619.4654654654653,2.6751368431283054e-13
1622.6896896896897,2.6805163068548047e-13
1625.9139139139138,2.685895770581303e-13
1629.1381381381382,2.691275234307802e-13
1632.3623623623623,2.6966546980343007e-13
1635.5865865865865,2.702034161760799e-13
1638.8108108108108,2.7074136254872984e-13
1642.035035035035,2.7127930892137967e-13
1645.2592592592591,2.7181725529402956e-13
1648.4834834834835,2.7235520166667944e-13
1651.7077077077076,2.7289314803932927e-13
1654.9319319319318,2.7343109441197916e-13
1658.1561561561562,2.7396904078462904e-13
1661.3803803803803,2.745069871572789e-13
1664.6046046046044,2.7504493352992876e-13
1667.8288288288288,2.7558287990257864e-13
1671.053053053053,2.761208262752285e-13
1674.277277277277,2.7665877264787836e-13
1677.5015015015015,2.771967190205283e-13
1680.7257257257256,2.7773466539317813e-13
1683.9499499499498,2.78272611765828e-13
1687.1741741741741,2.788105581384779e-13
1690.3983983983983,2.7934850451112773e-13
1693.6226226226227,2.7988645088377766e-13
1696.8468468468468,2.804243972564275e-13
1700.071071071071,2.809623436290774e-13
1703.2952952952953,2.8150029000172726e-13
1706.5195195195195,2.820382363743771e-13
1709.7437437437436,2.82576182747027e-13
1712.967967967968,2.8311412911967686e-13
1716.1921921921921,2.8365207549232675e-13
1719.4164164164163,2.841900218649766e-13
1722.6406406406406,2.8472796823762646e-13
1725.8648648648648,2.8526591461027635e-13
1729.089089089089,2.858038609829262e-13
1732.3133133133133,2.863418073555761e-13
1735.5375375375374,2.8687975372822595e-13
1738.7617617617616,2.8741770010087583e-13
1741.985985985986,2.879556464735257e-13
1745.21021021021,2.8849359284617555e-13
1748.4344344344343,2.8903153921882543e-13
1751.6586586586586,2.895694855914753e-13
1754.8828828828828,2.901074319641252e-13
1758.1071071071071,2.906453783367751e-13
1761.3313313313313,2.911833247094249e-13
1764.5555555555554,2.917212710820748e-13
1767.7797797797798,2.922592174547247e-13
1771.004004004004,2.9279716382737457e-13
1774.228228228228,2.933351102000244e-13
1777.4524524524525,2.938730565726743e-13
1780.6766766766766,2.9441100294532417e-13
1783.9009009009008,2.94948949317974e-13
1787.1251251251251,2.9548689569062394e-13
1790.3493493493493,2.9602484206327377e-13
1793.5735735735734,2.9656278843592366e-13
1796.7977977977978,2.9710073480857354e-13
1800.022022022022,2.9763868118122337e-13
1803.246246246246,2.9817662755387326e-13
1806.4704704704704,2.9871457392652314e-13
1809.6946946946946,2.9925252029917297e-13
1812.9189189189187,2.9979046667182286e-13
1816.143143143143,3.0032841304447274e-13
1819.3673673673673,3.0086635941712263e-13
1822.5915915915916,3.014043057897725e-13
1825.8158158158158,3.0194225216242234e-13
1829.04004004004,3.0248019853507223e-13
1832.2642642642643,3.030181449077221e-13
1835.4884884884884,3.03556091280372e-13
1838.7127127127126,3.0409403765302183e-13
1841.936936936937,3.046319840256717e-13
1845.161161161161,3.051699303983216e-13
1848.3853853853852,3.0570787677097143e-13
1851.6096096096096,3.0624582314362136e-13
1854.8338338338338,3.067837695162712e-13
1858.058058058058,3.073217158889211e-13
1861.2822822822823,3.0785966226157096e-13
1864.5065065065064,3.083976086342208e-13
1867.7307307307306,3.089355550068707e-13
1870.954954954955,3.0947350137952057e-13
1874.179179179179,3.1001144775217045e-13
1877.4034034034032,3.105493941248203e-13
1880.6276276276276,3.1108734049747017e-13
1883.8518518518517,3.1162528687012005e-13
1887.076076076076,3.1216323324276993e-13
1890.3003003003003,3.127011796154198e-13
1893.5245245245244,3.1323912598806965e-13
1896.7487487487488,3.1377707236071953e-13
1899.972972972973,3.143150187333694e-13
1903.197197197197,3.1485296510601925e-13
1906.4214214214214,3.153909114786692e-13
1909.6456456456456,3.15928857851319e-13
1912.8698698698697,3.164668042239689e-13
1916.094094094094,3.170047505966188e-13
1919.3183183183182,3.175426969692686e-13
1922.5425425425424,3.180806433419185e-13
1925.7667667667668,3.186185897145684e-13
1928.990990990991,3.1915653608721827e-13
1932.215215215215,3.196944824598681e-13
1935.4394394394394,3.20232428832518e-13
1938.6636636636636,3.2077037520516787e-13
1941.8878878878877,3.213083215778177e-13
1945.112112112112,3.2184626795046764e-13
1948.3363363363362,3.2238421432311747e-13
1951.5605605605606,3.2292216069576736e-13
1954.7847847847847,3.2346010706841724e-13
1958.0090090090089,3.239980534410671e-13
1961.2332332332332,3.24535999813717e-13
1964.4574574574574,3.2507394618636684e-13
1967.6816816816815,3.2561189255901673e-13
1970.905905905906,3.261498389316666e-13
1974.13013013013,3.2668778530431644e-13
1977.3543543543542,3.2722573167696633e-13
1980.5785785785786,3.277636780496162e-13
1983.8028028028027,3.283016244222661e-13
1987.0270270270269,3.2883957079491593e-13
1990.2512512512512,3.293775171675658e-13
1993.4754754754754,3.299154635402157e-13
1996.6996996996995,3.3045340991286553e-13
1999.923923923924,3.3099135628551546e-13
2003.148148148148,3.315293026581653e-13
2006.3723723723722,3.320672490308152e-13
2009.5965965965966,3.3260519540346506e-13
2012.8208208208207,3.331431417761149e-13
2016.0450450450448,3.336810881487648e-13
2019.2692692692692,3.3421903452141467e-13
2022.4934934934934,3.3475698089406455e-13
2025.7177177177177,3.3529492726671443e-13
2028.9419419419419,3.3583287363936427e-13
2032.166166166166,3.3637082001201415e-13
2035.3903903903904,3.3690876638466403e-13
2038.6146146146145,3.374467127573139e-13
2041.8388388388387,3.3798465912996375e-13
2045.063063063063,3.3852260550261364e-13
2048.287287287287,3.390605518752635e-13
2051.5115115115113,3.3959849824791335e-13
2054.735735735736,3.401364446205633e-13
2057.9599599599596,3.4067439099321307e-13
2061.1841841841842,3.41212337365863e-13
2064.4084084084084,3.417502837385129e-13
2067.6326326326325,3.422882301111627e-13
2070.8568568568567,3.428261764838126e-13
2074.081081081081,3.4336412285646244e-13
2077.3053053053054,3.4390206922911237e-13
2080.529529529529,3.4444001560176216e-13
2083.7537537537537,3.449779619744121e-13
2086.977977977978,3.4551590834706197e-13
2090.202202202202,3.460538547197118e-13
2093.4264264264266,3.4659180109236174e-13
2096.6506506506503,3.471297474650115e-13
2099.874874874875,3.4766769383766146e-13
2103.099099099099,3.4820564021031134e-13
2106.323323323323,3.487435865829612e-13
2109.5475475475478,3.492815329556111e-13
2112.7717717717715,3.498194793282609e-13
2115.995995995996,3.5035742570091083e-13
2119.22022022022,3.508953720735607e-13
2122.4444444444443,3.5143331844621054e-13
2125.6686686686685,3.5197126481886043e-13
2128.8928928928926,3.5250921119151026e-13
2132.1171171171172,3.530471575641602e-13
2135.341341341341,3.5358510393681e-13
2138.5655655655655,3.541230503094599e-13
2141.7897897897897,3.546609966821098e-13
2145.014014014014,3.5519894305475963e-13
2148.2382382382384,3.5573688942740956e-13
2151.462462462462,3.5627483580005935e-13
2154.6866866866867,3.568127821727093e-13
2157.910910910911,3.5735072854535917e-13
2161.135135135135,3.57888674918009e-13
2164.3593593593596,3.5842662129065893e-13
2167.5835835835833,3.589645676633087e-13
2170.807807807808,3.5950251403595865e-13
2174.032032032032,3.6004046040860853e-13
2177.256256256256,3.6057840678125837e-13
2180.4804804804803,3.6111635315390825e-13
2183.7047047047045,3.616542995265581e-13
2186.928928928929,3.62192245899208e-13
2190.1531531531527,3.627301922718578e-13
2193.3773773773773,3.6326813864450774e-13
2196.6016016016015,3.638060850171576e-13
2199.8258258258256,3.6434403138980745e-13
2203.0500500500502,3.648819777624574e-13
2206.274274274274,3.6541992413510717e-13
2209.4984984984985,3.659578705077571e-13
2212.7227227227227,3.66495816880407e-13
2215.946946946947,3.670337632530568e-13
2219.1711711711714,3.6757170962570676e-13
2222.395395395395,3.6810965599835654e-13
2225.6196196196197,3.6864760237100647e-13
2228.843843843844,3.6918554874365636e-13
2232.068068068068,3.697234951163062e-13
2235.292292292292,3.7026144148895607e-13
2238.5165165165163,3.707993878616059e-13
2241.740740740741,3.7133733423425584e-13
2244.9649649649646,3.718752806069056e-13
2248.189189189189,3.7241322697955556e-13
2251.4134134134133,3.7295117335220544e-13
2254.6376376376375,3.734891197248553e-13
2257.861861861862,3.740270660975052e-13
2261.0860860860857,3.74565012470155e-13
2264.3103103103103,3.7510295884280493e-13
2267.5345345345345,3.756409052154548e-13
2270.7587587587586,3.7617885158810464e-13
2273.982982982983,3.7671679796075453e-13
2277.207207207207,3.7725474433340436e-13
2280.4314314314315,3.777926907060543e-13
2283.6556556556557,3.783306370787042e-13
2286.87987987988,3.78868583451354e-13
2290.104104104104,3.794065298240039e-13
2293.328328328328,3.7994447619665373e-13
2296.5525525525527,3.8048242256930366e-13
2299.7767767767764,3.8102036894195345e-13
2303.001001001001,3.815583153146034e-13
2306.225225225225,3.8209626168725327e-13
2309.4494494494493,3.826342080599031e-13
2312.673673673674,3.8317215443255303e-13
2315.8978978978976,3.837101008052028e-13
2319.122122122122,3.8424804717785275e-13
2322.3463463463463,3.8478599355050263e-13
2325.5705705705705,3.8532393992315247e-13
2328.7947947947946,3.8586188629580235e-13
2332.0190190190187,3.863998326684522e-13
2335.2432432432433,3.869377790411021e-13
2338.467467467467,3.874757254137519e-13
2341.6916916916916,3.8801367178640184e-13
2344.915915915916,3.885516181590517e-13
2348.14014014014,3.8908956453170155e-13
2351.3643643643645,3.896275109043515e-13
2354.588588588588,3.9016545727700127e-13
2357.812812812813,3.907034036496512e-13
2361.037037037037,3.912413500223011e-13
2364.261261261261,3.917792963949509e-13
2367.4854854854857,3.9231724276760086e-13
2370.7097097097094,3.9285518914025064e-13
2373.933933933934,3.9339313551290057e-13
2377.158158158158,3.9393108188555046e-13
2380.3823823823823,3.944690282582003e-13
2383.6066066066064,3.950069746308501e-13
2386.8308308308306,3.955449210035e-13
2390.055055055055,3.9608286737614994e-13
2393.2792792792793,3.966208137487998e-13
2396.5035035035035,3.9715876012144966e-13
2399.7277277277276,3.976967064940995e-13
2402.9519519519517,3.982346528667494e-13
2406.176176176176,3.987725992393992e-13
2409.4004004004005,3.9931054561204914e-13
2412.6246246246246,3.9984849198469903e-13
2415.848848848849,4.0038643835734886e-13
2419.073073073073,4.0092438472999875e-13
2422.297297297297,4.014623311026486e-13
2425.521521521521,4.0200027747529846e-13
2428.745745745746,4.025382238479484e-13
2431.96996996997,4.0307617022059823e-13
2435.194194194194,4.036141165932481e-13
2438.4184184184182,4.0415206296589795e-13
2441.6426426426424,4.0469000933854783e-13
2444.8668668668665,4.0522795571119766e-13
2448.091091091091,4.057659020838476e-13
2451.3153153153153,4.063038484564975e-13
2454.5395395395394,4.068417948291473e-13
2457.7637637637636,4.073797412017972e-13
2460.9879879879877,4.0791768757444703e-13
2464.2122122122123,4.0845563394709697e-13
2467.4364364364365,4.0899358031974685e-13
2470.6606606606606,4.095315266923967e-13
2473.8848848848847,4.1006947306504657e-13
2477.109109109109,4.106074194376964e-13
2480.333333333333,4.111453658103463e-13
2483.5575575575576,4.116833121829962e-13
2486.781781781782,4.1222125855564605e-13
2490.006006006006,4.1275920492829594e-13
2493.23023023023,4.1329715130094577e-13
2496.454454454454,4.1383509767359565e-13
2499.6786786786784,4.143730440462455e-13
2502.902902902903,4.149109904188954e-13
2506.127127127127,4.154489367915453e-13
2509.3513513513512,4.1598688316419514e-13
2512.5755755755754,4.16524829536845e-13
2515.7997997997995,4.1706277590949486e-13
2519.024024024024,4.176007222821448e-13
2522.2482482482483,4.1813866865479467e-13
2525.4724724724724,4.186766150274445e-13
2528.6966966966966,4.192145614000944e-13
2531.9209209209207,4.197525077727442e-13
2535.145145145145,4.202904541453941e-13
2538.3693693693695,4.2082840051804404e-13
2541.5935935935936,4.213663468906939e-13
2544.8178178178177,4.2190429326334376e-13
2548.042042042042,4.224422396359936e-13
2551.266266266266,4.229801860086435e-13
2554.49049049049,4.235181323812933e-13
2557.714714714715,4.2405607875394325e-13
2560.938938938939,4.2459402512659313e-13
2564.163163163163,4.2513197149924296e-13
2567.387387387387,4.2566991787189285e-13
2570.6116116116114,4.262078642445427e-13
2573.8358358358355,4.2674581061719256e-13
2577.06006006006,4.272837569898425e-13
2580.2842842842842,4.2782170336249233e-13
2583.5085085085084,4.283596497351422e-13
